time, consigne_temperature_chaude, consigne_temperature_froide, temperature_ambiante, Current Outdoor Temperature, puissance_electrique_e3_1, puissance_electrique_e3_2, puissance_electrique_e3_3, puissance_electrique_e3_4, puissance_electrique_p161, puissance_electrique_p162_1, puissance_electrique_p162_2, puissance_electrique_p163_1, puissance_electrique_p163_2, puissance_electrique_p164_1, puissance_electrique_p164_2, puissance_electrique_p165_1, puissance_electrique_p165_2, Global Radiation
2022-12-03 19:00:00+00:00, 21.5, 26, 19.89001751, 6.71, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 711.5337088, 584.3626607, 0.005375, 519.9189372, 0.0015, 0.004, 616.0383789, 0.002666667, 569.6590717, 6
2022-12-03 20:00:00+00:00, 21.5, 26, 19.83255768, 6.72, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 702.1714216, 571.0994263, 0.005416667, 524.2880075, 0.001571429, 0.003733333, 613.6552568, 0.0028, 560.0349066, 6
2022-12-03 21:00:00+00:00, 21.5, 26, 19.83255768, 6.72, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 708.9803578, 577.9083585, 0.005444444, 518.3301946, 0.0015, 0.003727273, 613.6552512, 0.002785714, 561.737139, 6
2022-12-03 22:00:00+00:00, 21.5, 26, 19.77921867, 6.72, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 703.0225386, 595.7818104, 0.005444444, 530.2458274, 0.001461539, 0.003692308, 617.1306458, 0.0025, 557.0559998, 6
2022-12-03 23:00:00+00:00, 21.5, 26, 19.72766113, 6.72, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 696.3199921, 585.1428484, 0.005538462, 524.2880096, 0.001545455, 0.003777778, 611.6693183, 0.002454546, 557.0559998, 6
2022-12-04 00:00:00+00:00, 21.5, 26, 19.72766113, 6.72, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 696.3199921, 576.7167908, 0.0055, 529.329233, 0.001583333, 0.003777778, 615.0301373, 0.002333333, 557.0559998, 6
2022-12-04 01:00:00+00:00, 21.5, 26, 19.70132828, 6.72, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 696.3199921, 579.7415302, 0.0055, 524.2880108, 0.0015, 0.003928572, 589.8239848, 0.002692308, 551.5946706, 6
2022-12-04 02:00:00+00:00, 21.5, 26, 19.6506424, 6.72, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 703.0225386, 589.8239877, 0.0054, 535.210673, 0.001444445, 0.003928572, 616.0383789, 0.002545455, 560.0349066, 6
2022-12-04 03:00:00+00:00, 21.5, 26, 19.6506424, 6.72, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 720.8959961, 574.7003033, 0.005333333, 528.6570719, 0.0014, 0.004, 613.6552512, 0.002461539, 540.6720072, 12.9
2022-12-04 04:00:00+00:00, 21.5, 26, 19.6506424, 6.72, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 691.7688802, 600.7466532, 0.0055, 506.4145619, 0.001454546, 0.003714286, 608.5485491, 0.002714286, 543.0125776, 51.4
2022-12-04 05:00:00+00:00, 21.5, 26, 19.6506424, 6.72, 39.32160187, 5645.458408, 5013.503996, 11818.32531, 694.6815918, 585.4549276, 0.0055, 524.2880031, 0.001466667, 0.0041, 599.1862706, 0.002555556, 196.6079915, 75.6
2022-12-04 06:00:00+00:00, 21.5, 26, 19.6506424, 6.73, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 699.0506592, 576.7167908, 0.0055, 529.7493439, 0.001428571, 0.003727273, 619.6130704, 0.0027, 557.0559998, 72.1
2022-12-04 07:00:00+00:00, 21.5, 26, 19.62496471, 6.73, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 720.8959961, 602.9311849, 0.005545455, 819.2000122, 0.0015, 0.003642857, 618.9510905, 0.002333333, 561.737139, 134
2022-12-04 08:00:00+00:00, 21.5, 26, 19.62496471, 6.73, 32.76800156, 5645.458408, 5013.503996, 11818.32531, 1105.373853, 589.823992, 0.005363636, 667.2756459, 0.001416667, 0.003916667, 622.59198, 0.002666667, 554.077093, 125
2022-12-04 09:00:00+00:00, 21.5, 26, 19.62496471, 6.73, 32.76800156, 5645.458408, 5013.503996, 11818.32531, 714.342395, 573.4399974, 0.005454545, 496.2011632, 0.0014, 0.004, 606.2079773, 0.0025, 491.5199977, 97.5
2022-12-04 10:00:00+00:00, 21.5, 26, 19.57381916, 6.73, 32.76800156, 5645.458408, 5013.503996, 11818.32531, 692.8091343, 583.8661721, 0.005583333, 537.3952087, 0.0015, 0.003916667, 633.5146484, 0.002555556, 495.1608887, 53.7
2022-12-04 11:00:00+00:00, 21.5, 26, 19.57381916, 6.73, 32.76800156, 5645.458408, 5013.503996, 11818.32531, 699.0506592, 576.7167969, 0.00525, 519.6068682, 0.001466667, 0.003916667, 611.6693115, 0.002636364, 491.5200073, 27.4
2022-12-04 12:00:00+00:00, 21.5, 26, 19.57381916, 6.73, 32.76800156, 5645.458408, 5013.503996, 11818.32531, 694.6815918, 589.8239909, 0.0055, 514.2055523, 0.0015, 0.003555556, 611.6693115, 0.002416667, 549.4941594, 7.33
2022-12-04 13:00:00+00:00, 21.5, 26, 19.57381916, 6.73, 32.76800156, 5645.458408, 5013.503996, 11818.32531, 729.0879974, 601.739624, 0.005333333, 514.9257246, 0.001375, 0.003916667, 616.0383789, 0.002571429, 559.5766132, 6.02
2022-12-04 14:00:00+00:00, 21.5, 26, 19.57375336, 6.73, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 1417.960704, 2197.976628, 0.027733334, 2149.580827, 0.01475, 0.046428571, 1577.233049, 0.016, 2219.485881, 6
2022-12-04 15:00:00+00:00, 21.5, 26, 19.62562752, 6.74, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 1394.129439, 2635.483433, 0.025866667, 1944.234684, 0.014777778, 0.039, 1240.502851, 0.012933333, 1944.234676, 6
2022-12-04 16:00:00+00:00, 21.5, 26, 19.67722797, 6.74, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 1418.386274, 1991.286189, 0.027133333, 1795.686426, 0.013285714, 0.039, 1299.797312, 0.0132, 1886.500602, 6
2022-12-04 17:00:00+00:00, 21.5, 26, 19.67722797, 6.74, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 1376.255981, 1956.717765, 0.026916667, 1948.206554, 0.012777778, 0.0418, 1249.865121, 0.012066667, 1850.131723, 6
2022-12-04 18:00:00+00:00, 21.5, 26, 19.67722797, 6.74, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 1428.684778, 2005.401644, 0.024928571, 2031.616018, 0.015, 0.045, 1290.555054, 0.014153846, 1981.203717, 6
2022-12-04 19:00:00+00:00, 21.5, 26, 19.67722797, 6.74, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 1189.010271, 1413.70517, 0.019461539, 1685.211435, 0.008571429, 0.028, 1179.64798, 0.009272727, 1715.851668, 6
2022-12-04 20:00:00+00:00, 21.5, 26, 19.67722797, 6.74, 41.70472925, 5645.458408, 5013.503996, 11818.32531, 696.3199921, 573.4399923, 0.005555556, 531.5697903, 0.001615385, 0.004416667, 597.1057604, 0.012384615, 549.4941594, 6
2022-12-04 21:00:00+00:00, 21.5, 26, 19.67207432, 6.74, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 720.8959961, 579.7415302, 0.005333333, 529.7493388, 0.001461539, 0.00375, 616.0383789, 0.00525, 554.077093, 6
2022-12-04 22:00:00+00:00, 21.5, 26, 19.61594391, 6.74, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 702.1714216, 589.823999, 0.005466667, 517.0062391, 0.001571429, 0.004090909, 799.5391968, 0.002538462, 557.0559998, 6
2022-12-04 23:00:00+00:00, 21.5, 26, 19.61594391, 6.74, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 688.1279907, 616.0383789, 0.005538462, 519.9189453, 0.001416667, 0.003916667, 1037.65333, 0.0026, 540.6720123, 6
2022-12-05 00:00:00+00:00, 21.5, 26, 19.61594391, 6.75, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 701.2351929, 589.823995, 0.005545455, 518.3301891, 0.001375, 0.003909091, 606.2079849, 0.002636364, 464.7098333, 6
2022-12-05 01:00:00+00:00, 21.5, 26, 19.56505775, 6.75, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 694.6815918, 557.0559998, 0.005384615, 519.9189453, 0.001466667, 0.004, 616.0383789, 0.002642857, 514.9257159, 6
2022-12-05 02:00:00+00:00, 21.5, 26, 19.56505775, 6.75, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 711.5337088, 589.8239882, 0.0054, 509.1643207, 0.001555556, 0.003692308, 611.6693115, 0.0025, 557.0559998, 6
2022-12-05 03:00:00+00:00, 21.5, 26, 19.56505775, 6.75, 43.69066874, 5645.458408, 5013.503996, 11818.32531, 688.1279907, 573.4399923, 0.005444444, 505.5634417, 0.001545455, 0.003727273, 557.0559998, 0.002555556, 560.0349066, 8.95
2022-12-05 04:00:00+00:00, 21.5, 26, 19.51498413, 6.75, 37.44914464, 5645.458408, 5013.503996, 11818.32531, 701.2351929, 585.4549276, 0.005357143, 524.2880147, 0.001357143, 0.0042, 628.0533142, 0.002545455, 577.9083529, 23.8
2022-12-05 05:00:00+00:00, 21.5, 26, 19.51498413, 6.75, 32.76800156, 5645.458408, 5013.503996, 11818.32531, 742.741333, 597.1057671, 0.005545455, 519.6068682, 0.0015, 0.00375, 614.3999786, 0.002727273, 557.0559998, 34.8
2022-12-05 06:00:00+00:00, 21.5, 26, 19.51621532, 6.75, 65.53600311, 5645.458408, 5013.503996, 11818.32531, 688.1279907, 576.7167969, 0.0055, 530.2458219, 0.001555556, 0.003846154, 616.0383789, 0.0026, 562.517334, 41.9
2022-12-05 07:00:00+00:00, 21.5, 26, 19.74770927, 6.75, 65.53600311, 5645.458408, 5013.503996, 11818.32531, 726.3573303, 584.3626607, 0.005636364, 524.2880127, 0.001666667, 0.003846154, 608.5485491, 0.002555556, 560.6968859, 40.0
2022-12-05 08:00:00+00:00, 21.5, 26, 20.29147689, 6.75, 43.69066874, 4369.066689, 5608.009259, 12493.54463, 3755.716881, 583.2703918, 0.0318, 860.706132, 0.0015, 0.0514, 619.6130704, 0.012272727, 561.737139, 37.1
2022-12-05 09:00:00+00:00, 21.5, 26, 20.83691302, 6.76, 32.76800156, 4369.066689, 6579.814551, 13893.63184, 3884.100212, 711.5337045, 0.0206, 589.823999, 0.0015, 0.052066666, 614.3999786, 0.025266666, 1476.744539, 36.0
2022-12-05 10:00:00+00:00, 21.5, 26, 21.0689373, 6.76, 65.53600311, 4369.066689, 6651.904053, 13959.16797, 2200.137137, 660.4012263, 0.015769231, 518.3301946, 0.0014, 0.022928571, 630.1538274, 0.017230769, 2031.615999, 32.1
2022-12-05 11:00:00+00:00, 21.5, 26, 21.38139153, 6.76, 65.53600311, 4369.066689, 6651.904053, 13959.16797, 1382.809583, 584.3626607, 0.015615385, 534.3704693, 0.001454546, 0.026142858, 1031.09974, 0.017363636, 2659.669332, 19.2
2022-12-05 12:00:00+00:00, 21.5, 26, 21.61218548, 6.76, 43.69066874, 4369.066689, 6654.882946, 13991.93604, 2831.155225, 589.8239968, 0.008769231, 514.2055476, 0.001375, 0.019866667, 1078.823374, 0.011384615, 1132.836587, 6.22
2022-12-05 13:00:00+00:00, 21.5, 26, 21.58444691, 6.76, 43.69066874, 4369.066689, 6655.544922, 13991.93604, 2717.559489, 560.6968859, 0.005545455, 524.2880061, 0.0015, 0.018285714, 631.5287087, 0.002461539, 554.5353863, 6
2022-12-05 14:00:00+00:00, 21.5, 26, 21.60049725, 6.76, 43.69066874, 4369.066689, 6655.544922, 13991.93604, 2869.54058, 575.7805655, 0.005555556, 529.7493388, 0.001545455, 0.0199, 617.1306458, 0.0025, 561.737139, 6
2022-12-05 15:00:00+00:00, 21.5, 26, 21.38418794, 6.76, 43.69066874, 4369.066689, 6662.82666, 13996.61719, 1358.382524, 583.8661721, 0.005538462, 524.2880031, 0.001538462, 0.019714286, 617.1306458, 0.002538462, 705.772306, 6
2022-12-05 16:00:00+00:00, 21.5, 26, 20.96489062, 6.76, 37.44914464, 6575.445475, 6662.82666, 13996.61719, 1294.335968, 571.0994176, 0.005363636, 524.2880108, 0.001466667, 0.018, 617.1306458, 0.002727273, 887.2566059, 6
2022-12-05 17:00:00+00:00, 21.5, 26, 20.76242781, 6.76, 2934.556514, 6575.445475, 6651.904053, 13996.61719, 1318.911972, 577.9083585, 0.0056, 540.6720072, 0.0015, 0.0178, 626.2328695, 0.002538462, 578.9013265, 6
2022-12-05 18:00:00+00:00, 21.5, 26, 20.54445915, 6.77, 3640.888925, 6553.600098, 6111.232004, 7077.888054, 1338.806832, 575.7805655, 0.005333333, 504.6272156, 0.0015, 0.017642857, 627.2731236, 0.002363636, 560.6968859, 6
2022-12-05 19:00:00+00:00, 21.5, 26, 20.49863434, 6.77, 65.53600311, 65.53600311, 6111.232004, 7077.888054, 1204.223984, 560.0349066, 0.005363636, 506.4145563, 0.001538462, 0.014066667, 622.59198, 0.002454546, 584.3626556, 6
2022-12-05 20:00:00+00:00, 21.5, 26, 19.99097179, 6.77, 43.69066874, 65.53600311, 6111.232004, 7077.888054, 705.7723013, 584.7827618, 0.005583333, 504.1230891, 0.0015, 0.004076923, 616.0383789, 0.002636364, 562.5173289, 6
2022-12-05 21:00:00+00:00, 21.5, 26, 19.49126968, 6.77, 43.69066874, 65.53600311, 6111.232004, 7077.888054, 691.7688802, 557.0560048, 0.005454545, 524.2880108, 0.001444445, 0.003636364, 622.59198, 0.00275, 563.6095947, 6
2022-12-05 22:00:00+00:00, 21.5, 26, 19.19391003, 6.77, 43.69066874, 65.53600311, 6111.232004, 7077.888054, 720.8959961, 565.9927257, 0.0055, 511.1808228, 0.001625, 0.004083333, 602.9311829, 0.002642857, 576.7167908, 6
2022-12-05 23:00:00+00:00, 21.5, 26, 18.95920118, 6.77, 43.69066874, 65.53600311, 6111.232004, 7077.888054, 709.9733276, 585.4549235, 0.005454545, 496.9813487, 0.001538462, 0.004, 611.6693115, 0.0025, 560.6968859, 6
2022-12-06 00:00:00+00:00, 21.5, 26, 18.82244301, 6.77, 43.69066874, 65.53600311, 6111.232004, 7077.888054, 694.6815918, 599.9064472, 0.00525, 531.5697835, 0.0015, 0.00375, 614.3999786, 0.002538462, 560.6968859, 6
2022-12-06 01:00:00+00:00, 21.5, 26, 18.68679301, 6.77, 43.69066874, 65.53600311, 6111.232004, 7077.888054, 714.342395, 594.8652203, 0.005230769, 513.3653463, 0.001533333, 0.003928571, 614.3999786, 0.002571429, 561.737139, 6
2022-12-06 02:00:00+00:00, 21.5, 26, 18.55028391, 6.77, 43.69066874, 65.53600311, 6111.232004, 7077.888054, 713.6142171, 584.3626607, 0.005416667, 524.2880147, 0.001454546, 0.004125, 597.1057604, 0.002615385, 559.5766132, 6
2022-12-06 03:00:00+00:00, 21.5, 26, 18.46815395, 6.78, 40.96000195, 65.53600311, 6111.232004, 7077.888054, 701.2351929, 575.7805655, 0.005222222, 509.1643207, 0.001428571, 0.0038, 611.6693115, 0.002533333, 578.9013265, 8.95
2022-12-06 04:00:00+00:00, 21.5, 26, 18.37866306, 6.78, 43.69066874, 65.53600311, 6111.232004, 7077.888054, 694.6815918, 559.2405314, 0.005444444, 524.2880096, 0.001454546, 0.004083333, 611.6693115, 0.002461539, 560.6968859, 25.7
2022-12-06 05:00:00+00:00, 21.5, 26, 18.2558217, 6.78, 43.69066874, 65.53600311, 6111.232004, 7077.888054, 712.7039948, 567.9786631, 0.005428571, 530.2458274, 0.001363636, 0.003857143, 602.9311829, 0.0025, 565.2479935, 49.6
2022-12-06 06:00:00+00:00, 21.5, 26, 18.15480868, 6.78, 43.69066874, 65.53600311, 6111.232004, 7077.888054, 714.342395, 589.8239929, 0.0055, 518.8266754, 0.001571429, 0.003769231, 627.2731236, 0.002545455, 557.0559998, 60.8
2022-12-06 07:00:00+00:00, 21.5, 26, 18.48062107, 6.78, 450.560008, 2206.3787, 2184.533323, 4325.37589, 1223.338643, 589.8239899, 0.005538462, 544.4529278, 0.001444445, 0.003666667, 567.978658, 0.0024, 560.6968859, 57.1
2022-12-06 08:00:00+00:00, 21.5, 26, 19.31571225, 6.78, 2184.533323, 3211.263916, 2184.533323, 6356.992188, 11322.6044, 3171.942468, 0.017, 3342.33599, 0.030076923, 0.084214286, 1590.340271, 0.003714286, 2175.795186, 50.1
2022-12-06 09:00:00+00:00, 21.5, 26, 20.53967571, 6.78, 65.53600311, 3211.263916, 2184.533323, 6356.992188, 18546.68803, 3316.121615, 0.012363637, 5950.668831, 0.0236, 0.097866667, 1743.257609, 0.008666667, 4364.697559, 37.2
2022-12-06 10:00:00+00:00, 21.5, 26, 21.13522475, 6.78, 43.69066874, 3211.263916, 2184.533323, 6356.992188, 16418.95254, 1974.818132, 0.017692308, 4163.720508, 0.0326, 0.092066666, 1389.36318, 0.032416666, 3635.063477, 24.2
2022-12-06 11:00:00+00:00, 21.5, 26, 21.63178158, 6.78, 43.69066874, 3211.263916, 2184.533323, 6356.992188, 18026.76927, 1811.602312, 0.0494, 4264.209017, 0.029533334, 0.078533333, 1277.952006, 0.075333334, 2883.583968, 15.2
2022-12-06 12:00:00+00:00, 21.5, 26, 21.85616129, 6.79, 43.69066874, 1638.39996, 1638.39996, 3244.032097, 8790.56228, 987.7211391, 0.029333333, 3447.193604, 0.005461539, 0.017571428, 1713.298288, 0.0185, 1589.247993, 6.15
2022-12-06 13:00:00+00:00, 21.5, 26, 21.50740719, 6.79, 65.53600311, 1638.39996, 1638.39996, 3244.032097, 824.6613464, 594.8652156, 0.0055, 3033.380545, 0.001363636, 0.003428572, 616.0383789, 0.002642857, 567.978658, 6
2022-12-06 14:00:00+00:00, 21.5, 26, 21.47661591, 6.79, 39.32160187, 1638.39996, 1638.39996, 3244.032097, 821.720628, 576.7167928, 0.0055, 1209.895414, 0.001545455, 0.003333333, 622.59198, 0.0026, 557.0559998, 6
2022-12-06 15:00:00+00:00, 21.5, 26, 21.56199519, 6.79, 39.32160187, 1638.39996, 1638.39996, 3244.032097, 1025.170306, 589.823992, 0.0054, 1179.648031, 0.001625, 0.003454546, 616.0383789, 0.003083333, 571.9505393, 6
2022-12-06 16:00:00+00:00, 21.5, 26, 21.5598199, 6.79, 4412.757444, 5603.327987, 5406.719949, 12432.17908, 1607.816561, 9078.920573, 0.039, 1205.862423, 0.023142857, 0.003555556, 604.9476741, 0.002583333, 1502.646851, 6
2022-12-06 17:00:00+00:00, 21.5, 26, 21.58811798, 6.79, 5282.201732, 6520.832031, 6586.368164, 13926.3999, 1245.183984, 4184.941729, 0.033533334, 1141.418701, 0.016928571, 0.0034, 618.9510905, 0.002538462, 1262.66025, 6
2022-12-06 18:00:00+00:00, 21.5, 26, 21.36833136, 6.79, 2018.508806, 3782.363505, 4128.768018, 8839.167994, 865.0752075, 574.7003033, 0.005416667, 1214.600545, 0.004090909, 0.0034, 611.6693115, 0.002769231, 562.5173289, 6
2022-12-06 19:00:00+00:00, 21.5, 26, 21.21101761, 6.79, 2018.508806, 3782.363505, 4128.768018, 8839.167994, 826.7618596, 569.6590717, 0.005571429, 846.5067037, 0.0016, 0.0034, 611.6693115, 0.002615385, 567.978658, 6
2022-12-06 20:00:00+00:00, 21.5, 26, 20.93524965, 6.79, 2018.508806, 3782.363505, 4128.768018, 8839.167994, 753.6640015, 584.7827571, 0.0055, 524.2880083, 0.001454546, 0.003363636, 622.59198, 0.002545455, 567.978658, 6
2022-12-06 21:00:00+00:00, 21.5, 26, 20.57040977, 6.8, 2018.508806, 3782.363505, 4128.768018, 8839.167994, 699.0506592, 1225.523187, 0.0055, 507.9040171, 0.0015, 0.0035, 598.0159912, 0.0025, 567.9786631, 6
2022-12-06 22:00:00+00:00, 21.5, 26, 20.39833164, 6.8, 43.69066874, 3782.363505, 4128.768018, 8839.167994, 694.6815918, 792.9856018, 0.005416667, 530.2458219, 0.001461539, 0.003, 597.1057604, 0.002428571, 571.9505338, 6
2022-12-06 23:00:00+00:00, 21.5, 26, 20.28676224, 6.8, 43.69066874, 3782.363505, 4128.768018, 8839.167994, 693.589325, 601.739624, 0.005428571, 504.6272156, 0.005333333, 0.003333333, 619.6130704, 0.002454546, 567.978658, 6
2022-12-07 00:00:00+00:00, 21.5, 26, 20.20490932, 6.8, 49.15200233, 3782.363505, 4128.768018, 8839.167994, 707.7887939, 613.6552512, 0.005666667, 529.7493439, 0.0015, 0.0034, 599.1862706, 0.002533333, 546.1333415, 6
2022-12-07 01:00:00+00:00, 21.5, 26, 20.1248641, 6.8, 39.32160187, 3782.363505, 4128.768018, 8839.167994, 694.6815918, 564.6178448, 0.005444444, 524.2880118, 0.0015, 0.010846154, 617.9108364, 0.0025, 573.4399872, 6
2022-12-07 02:00:00+00:00, 21.5, 26, 20.04315948, 6.8, 43.69066874, 3782.363505, 4128.768018, 8839.167994, 697.0647195, 589.8239887, 0.005384615, 533.6502904, 0.0015, 0.0033, 633.5146484, 0.002636364, 561.737139, 6
2022-12-07 03:00:00+00:00, 21.5, 26, 19.9888382, 6.8, 43.69066874, 3782.363505, 4128.768018, 8839.167994, 688.1279907, 570.1631958, 0.005545455, 546.1333347, 0.001625, 0.003428571, 589.8239868, 0.002555556, 565.9927257, 8.95
2022-12-07 04:00:00+00:00, 21.5, 26, 19.9888382, 6.8, 43.69066874, 3782.363505, 4128.768018, 8839.167994, 691.1069003, 575.260437, 0.005428571, 537.3952087, 0.001466667, 0.003555556, 617.1306458, 0.002571429, 561.737139, 20.8
2022-12-07 05:00:00+00:00, 21.5, 26, 19.9888382, 6.8, 43.69066874, 3782.363505, 4128.768018, 8839.167994, 720.8959961, 581.6319885, 0.0055, 513.3653463, 0.0015, 0.003571429, 589.8239857, 0.0025, 576.7167908, 42.6
2022-12-07 06:00:00+00:00, 21.5, 26, 19.9888382, 6.81, 43.69066874, 3782.363505, 4128.768018, 8839.167994, 696.3199921, 595.7818049, 0.005666667, 496.9813487, 0.001545455, 0.003571429, 617.9108364, 0.002583333, 553.4151137, 56.8
2022-12-07 07:00:00+00:00, 21.5, 26, 20.16535992, 6.81, 32.76800156, 3782.363505, 4128.768018, 8839.167994, 712.7039948, 589.8239868, 0.0054, 519.6068682, 0.001555556, 0.003454546, 609.9889057, 0.002545455, 330790.4391, 71.8
2022-12-07 08:00:00+00:00, 21.5, 26, 20.3745575, 6.81, 49.15200233, 3782.363505, 4128.768018, 8839.167994, 708.9803578, 607.3002523, 0.0054, 529.3292377, 0.001538462, 0.0035, 609.9889057, 0.002642857, 442.3680038, 75.9
2022-12-07 09:00:00+00:00, 21.5, 26, 20.45874596, 6.81, 49.15200233, 3782.363505, 4128.768018, 8839.167994, 712.7039948, 594.5051313, 0.005384615, 529.7493439, 0.0015, 0.003444445, 618.9510905, 0.002533333, 565.2479935, 79.0
2022-12-07 10:00:00+00:00, 21.5, 26, 20.68989858, 6.81, 39.32160187, 4303.530718, 4456.448036, 12379.02211, 691.1069003, 1972.037781, 0.051090909, 514.2055476, 0.013666667, 0.003555556, 1272.490662, 0.011, 557.0559998, 64.3
2022-12-07 11:00:00+00:00, 21.5, 26, 21.1927592, 6.81, 32.76800156, 6569.984131, 6656.58517, 12379.02211, 714.342395, 2593.353097, 0.053466667, 519.9189412, 0.031833334, 0.065727273, 1856.853337, 0.045923078, 575.260437, 28.6
2022-12-07 12:00:00+00:00, 21.5, 26, 21.46445708, 6.81, 43.69066874, 5854.549465, 5912.803642, 10469.37591, 707.7887939, 1507.327994, 0.019333333, 514.2055523, 0.018076924, 0.027066667, 1205.862394, 0.041357144, 1253.375977, 8.33
2022-12-07 13:00:00+00:00, 21.5, 26, 21.20592284, 6.81, 43.69066874, 4390.912066, 4456.448036, 10108.92791, 697.0647195, 704.5119832, 0.005666667, 715.8547692, 0.002714286, 0.003416667, 606.2079773, 0.002583333, 732.8116289, 6.03
2022-12-07 14:00:00+00:00, 21.5, 26, 21.4485384, 6.81, 43.69066874, 6592.921777, 6656.58517, 13977.89258, 720.8959961, 834.4917358, 0.033692308, 1371.886938, 0.0285, 0.003545455, 2176.731463, 0.002466667, 2153.949854, 6
2022-12-07 15:00:00+00:00, 21.5, 26, 21.77434311, 6.82, 39.32160187, 6592.921777, 6655.544922, 13926.3999, 694.6815918, 775.5093384, 0.005857143, 1297.612826, 0.0444, 0.003333333, 2110.259212, 0.007166667, 1285.513813, 6
2022-12-07 16:00:00+00:00, 21.5, 26, 21.52309322, 6.82, 5140.935247, 6592.921777, 6651.904053, 13926.3999, 692.8091343, 779.8784058, 0.013428571, 2590.856543, 0.019533333, 0.0055, 826.761822, 0.0145, 1320.802434, 6
2022-12-07 17:00:00+00:00, 21.5, 26, 21.49327946, 6.82, 6575.445475, 6575.445475, 6640.981445, 13926.3999, 699.0506592, 906.5813395, 0.006076923, 2210.747746, 0.013615385, 0.004090909, 1031.099707, 0.005, 1413.705113, 6
2022-12-07 18:00:00+00:00, 21.5, 26, 21.50047588, 6.82, 2560.94528, 3309.56805, 4456.448036, 11632.63993, 694.6815918, 560.6968859, 0.005333333, 1350.041634, 0.001555556, 0.0035, 620.0713642, 0.002714286, 1489.454501, 6
2022-12-07 19:00:00+00:00, 21.5, 26, 21.38207293, 6.82, 65.53600311, 3309.56805, 4456.448036, 11632.63993, 706.3324382, 609.48479, 0.0056, 1306.350952, 0.001333333, 0.003307692, 589.8239848, 0.002666667, 1245.183971, 6
2022-12-07 20:00:00+00:00, 21.5, 26, 21.09127322, 6.82, 65.53600311, 3309.56805, 4456.448036, 11632.63993, 706.3324382, 589.8239887, 0.005571429, 514.2055523, 0.0015, 0.003555556, 601.7396185, 0.0026, 577.9083529, 6
2022-12-07 21:00:00+00:00, 21.5, 26, 20.78938739, 6.82, 36.40889062, 3309.56805, 4456.448036, 11632.63993, 720.8959961, 557.0559998, 0.0053, 505.563446, 0.001571429, 0.003384615, 611.6693115, 0.002583333, 561.737139, 6
2022-12-07 22:00:00+00:00, 21.5, 26, 20.62054507, 6.82, 36.40889062, 3309.56805, 4456.448036, 11632.63993, 691.7688802, 567.978658, 0.0055, 504.1230938, 0.0015, 0.003461539, 611.6693115, 0.002714286, 601.7396351, 6
2022-12-07 23:00:00+00:00, 21.5, 26, 20.50813103, 6.82, 36.40889062, 3309.56805, 4456.448036, 11632.63993, 692.8091343, 584.3626658, 0.005428571, 519.2467792, 0.001444445, 0.003615385, 608.5485491, 0.002555556, 0, 6
2022-12-08 00:00:00+00:00, 21.5, 26, 20.41943312, 6.83, 43.69066874, 3309.56805, 4456.448036, 11632.63993, 692.8091343, 552.3748605, 0.0055, 524.2880086, 0.001583333, 0.0035, 615.0301373, 0.0025, 0, 6
2022-12-08 01:00:00+00:00, 21.5, 26, 20.33414841, 6.83, 43.69066874, 3309.56805, 4456.448036, 11632.63993, 704.5119934, 594.8652203, 0.005454545, 524.2880108, 0.0015, 0.003545455, 615.0301373, 0.0025, 512.3723588, 6
2022-12-08 02:00:00+00:00, 21.5, 26, 20.27662659, 6.83, 43.69066874, 3309.56805, 4456.448036, 11632.63993, 688.1279907, 575.7805655, 0.005272727, 491.5200195, 0.001533333, 0.003333333, 622.59198, 0.0025, 561.737139, 6
2022-12-08 03:00:00+00:00, 21.5, 26, 20.27662659, 6.83, 43.69066874, 3309.56805, 4456.448036, 11632.63993, 688.1279907, 585.4549235, 0.0054, 524.2880118, 0.001444445, 0.003333333, 600.7466532, 0.0026, 570.1631958, 10.9
2022-12-08 04:00:00+00:00, 21.5, 26, 20.22097778, 6.83, 37.44914464, 3309.56805, 4456.448036, 11632.63993, 697.0647195, 575.7805612, 0.005071429, 505.5634417, 0.0015, 0.003272727, 604.3875393, 0.002636364, 559.2405314, 35.6
